,chrom,index,coverage
7431,chr4,525,0
7432,chr4,526,8
7433,chr4,527,1720
7434,chr4,528,438
7435,chr4,529,198
7436,chr4,530,72
7437,chr4,531,8
7438,chr4,532,23
7439,chr4,533,30
7440,chr4,534,906
7441,chr4,535,541
7442,chr4,536,53
7443,chr4,537,288
7444,chr4,538,34
7445,chr4,539,69
7446,chr4,540,86
7447,chr4,541,170
7448,chr4,542,2622
7449,chr4,543,8424
7450,chr4,544,61
7451,chr4,545,48
7452,chr4,546,32
7453,chr4,547,39
7454,chr4,548,575
7455,chr4,549,155
7456,chr4,550,146
7457,chr4,551,43
7458,chr4,552,12
7459,chr4,553,32
7460,chr4,554,23
7461,chr4,555,22
7462,chr4,556,11
7463,chr4,557,8
7464,chr4,558,122
7465,chr4,559,17
7466,chr4,560,24
7467,chr4,561,1645
7468,chr4,562,1499
7469,chr4,563,543
7470,chr4,564,64
7471,chr4,565,33
7472,chr4,566,13
7473,chr4,567,1707
7474,chr4,568,4922
7475,chr4,569,44
7476,chr4,570,33
7477,chr4,571,59
7478,chr4,572,9344
7479,chr4,573,16410
7480,chr4,574,534
7481,chr4,575,563
7482,chr4,576,185
7483,chr4,577,1727
7484,chr4,578,12565
7485,chr4,579,42
7486,chr4,580,29
7487,chr4,581,29
7488,chr4,582,8
7489,chr4,583,28
7490,chr4,584,52
7491,chr4,585,14
7492,chr4,586,27
7493,chr4,587,14
7494,chr4,588,14
7495,chr4,589,59
7496,chr4,590,35
7497,chr4,591,13
7498,chr4,592,38
7499,chr4,593,178
7500,chr4,594,10
7501,chr4,595,23
7502,chr4,596,9
7503,chr4,597,11
7504,chr4,598,15
7505,chr4,599,20
7506,chr4,600,18
7507,chr4,601,81
7508,chr4,602,12
7509,chr4,603,18
7510,chr4,604,54
7511,chr4,605,31
7512,chr4,606,11
7513,chr4,607,14
7514,chr4,608,7
7515,chr4,609,38
7516,chr4,610,5
7517,chr4,611,20
7518,chr4,612,279
7519,chr4,613,29
7520,chr4,614,12
7521,chr4,615,42
7522,chr4,616,12
7523,chr4,617,12
7524,chr4,618,40
7525,chr4,619,12
7526,chr4,620,4
7527,chr4,621,22
7528,chr4,622,8
7529,chr4,623,37
7530,chr4,624,17
7531,chr4,625,19
7532,chr4,626,720
7533,chr4,627,25
7534,chr4,628,48
7535,chr4,629,1183
7536,chr4,630,14
7537,chr4,631,18
7538,chr4,632,49
7539,chr4,633,737
7540,chr4,634,15
7541,chr4,635,35
7542,chr4,636,806
7543,chr4,637,15
7544,chr4,638,12
7545,chr4,639,15
7546,chr4,640,54
7547,chr4,641,11
7548,chr4,642,216
7549,chr4,643,675
7550,chr4,644,37
7551,chr4,645,30
7552,chr4,646,14
7553,chr4,647,33
7554,chr4,648,36
7555,chr4,649,22
7556,chr4,650,12
7557,chr4,651,5
7558,chr4,652,60
7559,chr4,653,5
7560,chr4,654,43
7561,chr4,655,16
7562,chr4,656,20
7563,chr4,657,10
7564,chr4,658,12
7565,chr4,659,8
7566,chr4,660,43
7567,chr4,661,37
7568,chr4,662,9
7569,chr4,663,14
7570,chr4,664,36365
7571,chr4,665,11
7572,chr4,666,22
7573,chr4,667,7
7574,chr4,668,51
7575,chr4,669,179
7576,chr4,670,6
7577,chr4,671,19
7578,chr4,672,67
7579,chr4,673,9
7580,chr4,674,17
7581,chr4,675,13
7582,chr4,676,16
7583,chr4,677,86
7584,chr4,678,9
7585,chr4,679,6
7586,chr4,680,18
7587,chr4,681,21
7588,chr4,682,76
7589,chr4,683,1715
7590,chr4,684,4758
7591,chr4,685,7800
7592,chr4,686,70
7593,chr4,687,9
7594,chr4,688,18
7595,chr4,689,952
7596,chr4,690,20
7597,chr4,691,3453
7598,chr4,692,1426
7599,chr4,693,32
7600,chr4,694,115
7601,chr4,695,45
7602,chr4,696,21
7603,chr4,697,36
7604,chr4,698,53
7605,chr4,699,311
7606,chr4,700,17
7607,chr4,701,82
7608,chr4,702,733
7609,chr4,703,24
7610,chr4,704,29
7611,chr4,705,31
7612,chr4,706,7
7613,chr4,707,6
7614,chr4,708,14
7615,chr4,709,8
7616,chr4,710,12
7617,chr4,711,26
7618,chr4,712,41
7619,chr4,713,30
7620,chr4,714,40
7621,chr4,715,6213
7622,chr4,716,5979
7623,chr4,717,124
7624,chr4,718,3266
7625,chr4,719,40
7626,chr4,720,37
7627,chr4,721,18
7628,chr4,722,9
7629,chr4,723,21
7630,chr4,724,95
7631,chr4,725,129
7632,chr4,726,10
7633,chr4,727,20
7634,chr4,728,13
7635,chr4,729,16
7636,chr4,730,42
7637,chr4,731,10
7638,chr4,732,8
7639,chr4,733,11
7640,chr4,734,56
7641,chr4,735,68
7642,chr4,736,1504
7643,chr4,737,74
7644,chr4,738,13
7645,chr4,739,5535
7646,chr4,740,849
7647,chr4,741,130
7648,chr4,742,40
7649,chr4,743,15
7650,chr4,744,231
7651,chr4,745,13
7652,chr4,746,20
7653,chr4,747,17
7654,chr4,748,1763
7655,chr4,749,2416
7656,chr4,750,317
7657,chr4,751,198
7658,chr4,752,6
7659,chr4,753,11
7660,chr4,754,12
7661,chr4,755,7
7662,chr4,756,16
7663,chr4,757,10
7664,chr4,758,37
7665,chr4,759,1425
7666,chr4,760,31
7667,chr4,761,82
7668,chr4,762,119
7669,chr4,763,162
7670,chr4,764,2462
7671,chr4,765,9924
7672,chr4,766,669
7673,chr4,767,7209
7674,chr4,768,2152
7675,chr4,769,13214
7676,chr4,770,2953
7677,chr4,771,156
7678,chr4,772,3058
7679,chr4,773,64
7680,chr4,774,36
7681,chr4,775,415
7682,chr4,776,55
7683,chr4,777,145
7684,chr4,778,1241
7685,chr4,779,34794
7686,chr4,780,3734
7687,chr4,781,18
7688,chr4,782,22
7689,chr4,783,13
7690,chr4,784,627
7691,chr4,785,21
7692,chr4,786,1767
7693,chr4,787,126
7694,chr4,788,980
7695,chr4,789,5521
7696,chr4,790,15
7697,chr4,791,27860
7698,chr4,792,28
7699,chr4,793,14
7700,chr4,794,52
7701,chr4,795,61
7702,chr4,796,56
7703,chr4,797,725
7704,chr4,798,977
7705,chr4,799,24
7706,chr4,800,22
7707,chr4,801,37
7708,chr4,802,1414
7709,chr4,803,6
7710,chr4,804,34
7711,chr4,805,5
7712,chr4,806,11
7713,chr4,807,15
7714,chr4,808,646
7715,chr4,809,39
7716,chr4,810,438
7717,chr4,811,30
7718,chr4,812,37
7719,chr4,813,13
7720,chr4,814,11
7721,chr4,815,17
7722,chr4,816,93
7723,chr4,817,96
7724,chr4,818,11
7725,chr4,819,30
7726,chr4,820,41
7727,chr4,821,13
7728,chr4,822,19
7729,chr4,823,149
7730,chr4,824,62
7731,chr4,825,58
7732,chr4,826,17
7733,chr4,827,27
7734,chr4,828,22
7735,chr4,829,368
7736,chr4,830,7209
7737,chr4,831,206
7738,chr4,832,67047
7739,chr4,833,17796
7740,chr4,834,6017
7741,chr4,835,1766
7742,chr4,836,46
7743,chr4,837,3651
7744,chr4,838,3917
7745,chr4,839,843
7746,chr4,840,8630
7747,chr4,841,297
7748,chr4,842,128
7749,chr4,843,2252
7750,chr4,844,108
7751,chr4,845,28
7752,chr4,846,13
7753,chr4,847,14
7754,chr4,848,14
7755,chr4,849,10
7756,chr4,850,8
7757,chr4,851,175
7758,chr4,852,12
7759,chr4,853,7
7760,chr4,854,23
7761,chr4,855,14
7762,chr4,856,19
7763,chr4,857,10
7764,chr4,858,8
7765,chr4,859,48
7766,chr4,860,41
7767,chr4,861,21
7768,chr4,862,26
7769,chr4,863,23
7770,chr4,864,11
7771,chr4,865,66
7772,chr4,866,29
7773,chr4,867,17
7774,chr4,868,29
7775,chr4,869,278
7776,chr4,870,52
7777,chr4,871,60
7778,chr4,872,21
7779,chr4,873,51
7780,chr4,874,38
7781,chr4,875,47
7782,chr4,876,1790
7783,chr4,877,3385
7784,chr4,878,623
7785,chr4,879,642
7786,chr4,880,15200
7787,chr4,881,713
7788,chr4,882,279
7789,chr4,883,905
7790,chr4,884,70
7791,chr4,885,37
7792,chr4,886,37
7793,chr4,887,36
7794,chr4,888,30609
7795,chr4,889,677
7796,chr4,890,483
7797,chr4,891,2149
7798,chr4,892,192
7799,chr4,893,1315
7800,chr4,894,3695
7801,chr4,895,92
7802,chr4,896,889
7803,chr4,897,13
7804,chr4,898,297
7805,chr4,899,57
7806,chr4,900,163
7807,chr4,901,24
7808,chr4,902,12
7809,chr4,903,5
7810,chr4,904,10
7811,chr4,905,35
7812,chr4,906,23
7813,chr4,907,11
7814,chr4,908,56
7815,chr4,909,13
7816,chr4,910,7
7817,chr4,911,16
7818,chr4,912,11
7819,chr4,913,23
7820,chr4,914,21
7821,chr4,915,33
7822,chr4,916,34
7823,chr4,917,53446
7824,chr4,918,54
7825,chr4,919,7
7826,chr4,920,28
7827,chr4,921,33
7828,chr4,922,325
7829,chr4,923,22
7830,chr4,924,11
7831,chr4,925,17
7832,chr4,926,21
7833,chr4,927,18
7834,chr4,928,5
7835,chr4,929,35
7836,chr4,930,13
7837,chr4,931,31
7838,chr4,932,10
7839,chr4,933,9
7840,chr4,934,11
7841,chr4,935,21
7842,chr4,936,12
7843,chr4,937,21
7844,chr4,938,31
7845,chr4,939,56
7846,chr4,940,56
7847,chr4,941,71
7848,chr4,942,58
7849,chr4,943,10
7850,chr4,944,16
7851,chr4,945,23
7852,chr4,946,6
7853,chr4,947,13
7854,chr4,948,17
7855,chr4,949,18
7856,chr4,950,27
7857,chr4,951,2147
7858,chr4,952,3383
7859,chr4,953,54
7860,chr4,954,112
7861,chr4,955,655
7862,chr4,956,17
7863,chr4,957,18
7864,chr4,958,17
7865,chr4,959,14
7866,chr4,960,58
7867,chr4,961,4843
7868,chr4,962,49
7869,chr4,963,7
7870,chr4,964,126
7871,chr4,965,18
7872,chr4,966,11
7873,chr4,967,85
7874,chr4,968,11
7875,chr4,969,4
7876,chr4,970,25
7877,chr4,971,5
7878,chr4,972,13
7879,chr4,973,9
7880,chr4,974,20
7881,chr4,975,7
7882,chr4,976,50
7883,chr4,977,10
7884,chr4,978,166
7885,chr4,979,8
7886,chr4,980,10
7887,chr4,981,37
7888,chr4,982,16
7889,chr4,983,19
7890,chr4,984,22
7891,chr4,985,21
7892,chr4,986,13
7893,chr4,987,58
7894,chr4,988,19
7895,chr4,989,18122
7896,chr4,990,22
7897,chr4,991,29
7898,chr4,992,62
7899,chr4,993,775
7900,chr4,994,33
7901,chr4,995,10
7902,chr4,996,191
7903,chr4,997,92
7904,chr4,998,6453
7905,chr4,999,8744
7906,chr4,1000,124
7907,chr4,1001,72
7908,chr4,1002,56
7909,chr4,1003,86
7910,chr4,1004,543
7911,chr4,1005,55
7912,chr4,1006,32
7913,chr4,1007,1223
7914,chr4,1008,20162
7915,chr4,1009,150
7916,chr4,1010,26
7917,chr4,1011,179
7918,chr4,1012,17
7919,chr4,1013,17
7920,chr4,1014,9
7921,chr4,1015,16
7922,chr4,1016,11
7923,chr4,1017,155
7924,chr4,1018,19
7925,chr4,1019,1389
7926,chr4,1020,375
7927,chr4,1021,67
7928,chr4,1022,49
7929,chr4,1023,35
7930,chr4,1024,17
7931,chr4,1025,11
7932,chr4,1026,14
7933,chr4,1027,154
7934,chr4,1028,63
7935,chr4,1029,720
7936,chr4,1030,38
7937,chr4,1031,1344
7938,chr4,1032,312
7939,chr4,1033,58
7940,chr4,1034,116
7941,chr4,1035,3053
7942,chr4,1036,551
7943,chr4,1037,32744
7944,chr4,1038,1702
7945,chr4,1039,1697
7946,chr4,1040,11362
7947,chr4,1041,416
7948,chr4,1042,13
7949,chr4,1043,18
7950,chr4,1044,518
7951,chr4,1045,28
7952,chr4,1046,12
7953,chr4,1047,16
7954,chr4,1048,23
7955,chr4,1049,21
7956,chr4,1050,20
7957,chr4,1051,18
7958,chr4,1052,17
7959,chr4,1053,1081
7960,chr4,1054,345
7961,chr4,1055,83
7962,chr4,1056,51
7963,chr4,1057,31
7964,chr4,1058,33
7965,chr4,1059,72
7966,chr4,1060,1425
7967,chr4,1061,2538
7968,chr4,1062,348
7969,chr4,1063,2231
7970,chr4,1064,71807
7971,chr4,1065,43
7972,chr4,1066,1403
7973,chr4,1067,369
7974,chr4,1068,1824
7975,chr4,1069,661
7976,chr4,1070,684
7977,chr4,1071,613
7978,chr4,1072,6006
7979,chr4,1073,14
7980,chr4,1074,52
7981,chr4,1075,14
7982,chr4,1076,29
7983,chr4,1077,11
7984,chr4,1078,14
7985,chr4,1079,5
7986,chr4,1080,13
7987,chr4,1081,1536
7988,chr4,1082,16
7989,chr4,1083,58
7990,chr4,1084,81
7991,chr4,1085,889
7992,chr4,1086,140
7993,chr4,1087,37
7994,chr4,1088,371
7995,chr4,1089,678
7996,chr4,1090,310
7997,chr4,1091,37
7998,chr4,1092,121
7999,chr4,1093,51
8000,chr4,1094,28
8001,chr4,1095,9878
8002,chr4,1096,34
8003,chr4,1097,493
8004,chr4,1098,5
8005,chr4,1099,16
8006,chr4,1100,9
8007,chr4,1101,16
8008,chr4,1102,600
8009,chr4,1103,363
8010,chr4,1104,2412
8011,chr4,1105,2753
8012,chr4,1106,1424
8013,chr4,1107,1287
8014,chr4,1108,21
8015,chr4,1109,1073
8016,chr4,1110,79
8017,chr4,1111,121
8018,chr4,1112,17
8019,chr4,1113,99
8020,chr4,1114,16
8021,chr4,1115,4
8022,chr4,1116,12
8023,chr4,1117,47
8024,chr4,1118,311
8025,chr4,1119,10
8026,chr4,1120,21
8027,chr4,1121,22
8028,chr4,1122,36
8029,chr4,1123,35
8030,chr4,1124,274
8031,chr4,1125,12
8032,chr4,1126,7
8033,chr4,1127,16
8034,chr4,1128,14
8035,chr4,1129,17
8036,chr4,1130,577
8037,chr4,1131,10742
8038,chr4,1132,176
8039,chr4,1133,1500
8040,chr4,1134,2853
8041,chr4,1135,6730
8042,chr4,1136,1029
8043,chr4,1137,2571
8044,chr4,1138,292
8045,chr4,1139,22
8046,chr4,1140,10
8047,chr4,1141,4660
8048,chr4,1142,138
8049,chr4,1143,1639
8050,chr4,1144,510
8051,chr4,1145,38
8052,chr4,1146,79
8053,chr4,1147,18
8054,chr4,1148,13
8055,chr4,1149,10
8056,chr4,1150,19
8057,chr4,1151,35
8058,chr4,1152,34
8059,chr4,1153,13
8060,chr4,1154,15
8061,chr4,1155,257
8062,chr4,1156,285
8063,chr4,1157,15
8064,chr4,1158,14
8065,chr4,1159,11
8066,chr4,1160,45
8067,chr4,1161,14
8068,chr4,1162,5
8069,chr4,1163,19
8070,chr4,1164,24
8071,chr4,1165,43
8072,chr4,1166,15
8073,chr4,1167,28
8074,chr4,1168,193
8075,chr4,1169,78
8076,chr4,1170,16
8077,chr4,1171,17
8078,chr4,1172,1705
8079,chr4,1173,15
8080,chr4,1174,14
8081,chr4,1175,56
8082,chr4,1176,8
8083,chr4,1177,6
8084,chr4,1178,2
8085,chr4,1179,9
8086,chr4,1180,33
8087,chr4,1181,23
8088,chr4,1182,15
8089,chr4,1183,8
8090,chr4,1184,959
8091,chr4,1185,28
8092,chr4,1186,13
8093,chr4,1187,11
8094,chr4,1188,19
8095,chr4,1189,14
8096,chr4,1190,11
8097,chr4,1191,203
8098,chr4,1192,594
8099,chr4,1193,22835
8100,chr4,1194,2781
8101,chr4,1195,1288
8102,chr4,1196,4003
8103,chr4,1197,218
8104,chr4,1198,8
8105,chr4,1199,70
8106,chr4,1200,18
8107,chr4,1201,249
8108,chr4,1202,5306
8109,chr4,1203,2044
8110,chr4,1204,492
8111,chr4,1205,13
8112,chr4,1206,18
8113,chr4,1207,116
8114,chr4,1208,19
8115,chr4,1209,1039
8116,chr4,1210,71
8117,chr4,1211,35
8118,chr4,1212,58
8119,chr4,1213,24
8120,chr4,1214,196
8121,chr4,1215,12
8122,chr4,1216,33
8123,chr4,1217,14
8124,chr4,1218,21
8125,chr4,1219,19
8126,chr4,1220,217
8127,chr4,1221,20
8128,chr4,1222,329
8129,chr4,1223,12
8130,chr4,1224,15
8131,chr4,1225,5015
8132,chr4,1226,1363
8133,chr4,1227,7162
8134,chr4,1228,31
8135,chr4,1229,208
8136,chr4,1230,50
8137,chr4,1231,1188
8138,chr4,1232,1804
8139,chr4,1233,14
8140,chr4,1234,22
8141,chr4,1235,32
8142,chr4,1236,58
8143,chr4,1237,36
8144,chr4,1238,298
8145,chr4,1239,148
8146,chr4,1240,65
8147,chr4,1241,69
8148,chr4,1242,561
8149,chr4,1243,161
8150,chr4,1244,21
8151,chr4,1245,13
8152,chr4,1246,30
8153,chr4,1247,19
8154,chr4,1248,7
8155,chr4,1249,71
8156,chr4,1250,14
8157,chr4,1251,19
8158,chr4,1252,20
8159,chr4,1253,34
8160,chr4,1254,33
8161,chr4,1255,187
8162,chr4,1256,51
8163,chr4,1257,22
8164,chr4,1258,294
8165,chr4,1259,6
8166,chr4,1260,5
8167,chr4,1261,6
8168,chr4,1262,10
8169,chr4,1263,4
8170,chr4,1264,25
8171,chr4,1265,8
8172,chr4,1266,13
8173,chr4,1267,26
8174,chr4,1268,20
8175,chr4,1269,13
8176,chr4,1270,61
8177,chr4,1271,10
8178,chr4,1272,9
8179,chr4,1273,12
8180,chr4,1274,60
8181,chr4,1275,9
8182,chr4,1276,10
8183,chr4,1277,20
8184,chr4,1278,8
8185,chr4,1279,10
8186,chr4,1280,7
8187,chr4,1281,21
8188,chr4,1282,466
8189,chr4,1283,52
8190,chr4,1284,57
8191,chr4,1285,22
8192,chr4,1286,18
8193,chr4,1287,4065
8194,chr4,1288,3943
8195,chr4,1289,3913
8196,chr4,1290,4237
8197,chr4,1291,2528
8198,chr4,1292,88
8199,chr4,1293,44
8200,chr4,1294,65
8201,chr4,1295,23
8202,chr4,1296,62
8203,chr4,1297,1026
8204,chr4,1298,4513
8205,chr4,1299,1076
8206,chr4,1300,1417
8207,chr4,1301,8
8208,chr4,1302,24
8209,chr4,1303,16
8210,chr4,1304,7
8211,chr4,1305,14
8212,chr4,1306,10
8213,chr4,1307,56
8214,chr4,1308,66
8215,chr4,1309,118
8216,chr4,1310,8
8217,chr4,1311,17
8218,chr4,1312,26
8219,chr4,1313,35
8220,chr4,1314,15
8221,chr4,1315,19
8222,chr4,1316,37
8223,chr4,1317,11
8224,chr4,1318,22
8225,chr4,1319,9
8226,chr4,1320,15
8227,chr4,1321,8
8228,chr4,1322,8
8229,chr4,1323,21
8230,chr4,1324,23
8231,chr4,1325,110
8232,chr4,1326,151
8233,chr4,1327,45
8234,chr4,1328,238
8235,chr4,1329,90
8236,chr4,1330,29
8237,chr4,1331,19
8238,chr4,1332,14
8239,chr4,1333,14
8240,chr4,1334,6845
8241,chr4,1335,11
8242,chr4,1336,4
8243,chr4,1337,7
8244,chr4,1338,25
8245,chr4,1339,104
8246,chr4,1340,34
8247,chr4,1341,63
8248,chr4,1342,11
8249,chr4,1343,14
8250,chr4,1344,15
8251,chr4,1345,13
8252,chr4,1346,29
8253,chr4,1347,293
8254,chr4,1348,12
8255,chr4,1349,16
8256,chr4,1350,5
8257,chr4,1351,25
8258,chr4,1352,18
8259,chr4,1353,19
8260,chr4,1354,5
8261,chr4,1355,27
8262,chr4,1356,9
8263,chr4,1357,42
8264,chr4,1358,1072
8265,chr4,1359,24197
8266,chr4,1360,92
8267,chr4,1361,11
8268,chr4,1362,47
8269,chr4,1363,14
8270,chr4,1364,15
8271,chr4,1365,14
8272,chr4,1366,12
8273,chr4,1367,9
8274,chr4,1368,6
8275,chr4,1369,14
8276,chr4,1370,9
8277,chr4,1371,8
8278,chr4,1372,495
8279,chr4,1373,4
8280,chr4,1374,3
8281,chr4,1375,24
8282,chr4,1376,2384
8283,chr4,1377,13
8284,chr4,1378,5
8285,chr4,1379,9
8286,chr4,1380,10
8287,chr4,1381,18
8288,chr4,1382,22
8289,chr4,1383,2396
8290,chr4,1384,25
8291,chr4,1385,9
8292,chr4,1386,3
8293,chr4,1387,22
8294,chr4,1388,101
8295,chr4,1389,13
8296,chr4,1390,762
8297,chr4,1391,200
8298,chr4,1392,28
8299,chr4,1393,222
8300,chr4,1394,272
8301,chr4,1395,7
8302,chr4,1396,33
8303,chr4,1397,15
8304,chr4,1398,48
8305,chr4,1399,1264
8306,chr4,1400,610
8307,chr4,1401,68
8308,chr4,1402,2040
8309,chr4,1403,2081
8310,chr4,1404,147
8311,chr4,1405,73
8312,chr4,1406,19707
8313,chr4,1407,17
8314,chr4,1408,6
8315,chr4,1409,31
8316,chr4,1410,16
8317,chr4,1411,35
8318,chr4,1412,3047
8319,chr4,1413,1649
8320,chr4,1414,511
8321,chr4,1415,385
8322,chr4,1416,97
8323,chr4,1417,60
8324,chr4,1418,9
8325,chr4,1419,129
8326,chr4,1420,54
8327,chr4,1421,4761
8328,chr4,1422,48
8329,chr4,1423,24
8330,chr4,1424,19
8331,chr4,1425,171
8332,chr4,1426,172
8333,chr4,1427,60
8334,chr4,1428,14
8335,chr4,1429,76
8336,chr4,1430,15
8337,chr4,1431,51
8338,chr4,1432,364
8339,chr4,1433,11
8340,chr4,1434,24
8341,chr4,1435,76
8342,chr4,1436,9
8343,chr4,1437,7
8344,chr4,1438,37
8345,chr4,1439,35
8346,chr4,1440,126
8347,chr4,1441,913
8348,chr4,1442,702
8349,chr4,1443,656
8350,chr4,1444,12179
8351,chr4,1445,34
8352,chr4,1446,14
8353,chr4,1447,130
8354,chr4,1448,753
8355,chr4,1449,55
8356,chr4,1450,120
8357,chr4,1451,13
8358,chr4,1452,28
8359,chr4,1453,7
8360,chr4,1454,13
8361,chr4,1455,24
8362,chr4,1456,32
8363,chr4,1457,5103
8364,chr4,1458,36
8365,chr4,1459,319
8366,chr4,1460,9665
8367,chr4,1461,157
8368,chr4,1462,1672
8369,chr4,1463,20
8370,chr4,1464,384
8371,chr4,1465,1257
8372,chr4,1466,918
8373,chr4,1467,473
8374,chr4,1468,237
8375,chr4,1469,242
8376,chr4,1470,173
8377,chr4,1471,3068
8378,chr4,1472,1167
8379,chr4,1473,129
8380,chr4,1474,237
8381,chr4,1475,44
8382,chr4,1476,44
8383,chr4,1477,23
8384,chr4,1478,9
8385,chr4,1479,4
8386,chr4,1480,14
8387,chr4,1481,47
8388,chr4,1482,12
8389,chr4,1483,392
8390,chr4,1484,107
8391,chr4,1485,2129
8392,chr4,1486,67
8393,chr4,1487,445
8394,chr4,1488,554
8395,chr4,1489,94
8396,chr4,1490,66
8397,chr4,1491,4
8398,chr4,1492,8
8399,chr4,1493,9
8400,chr4,1494,24
8401,chr4,1495,250
8402,chr4,1496,108
8403,chr4,1497,17
8404,chr4,1498,10
8405,chr4,1499,14
8406,chr4,1500,49
8407,chr4,1501,15
8408,chr4,1502,89
8409,chr4,1503,18
8410,chr4,1504,11
8411,chr4,1505,20
8412,chr4,1506,11
8413,chr4,1507,142
8414,chr4,1508,12
8415,chr4,1509,17
8416,chr4,1510,19
8417,chr4,1511,870
8418,chr4,1512,316
8419,chr4,1513,199
8420,chr4,1514,71
8421,chr4,1515,87
8422,chr4,1516,510
8423,chr4,1517,565
8424,chr4,1518,190
8425,chr4,1519,546
8426,chr4,1520,15713
8427,chr4,1521,68
8428,chr4,1522,43
8429,chr4,1523,40
8430,chr4,1524,11
8431,chr4,1525,109
8432,chr4,1526,108
8433,chr4,1527,108
8434,chr4,1528,39
8435,chr4,1529,9
8436,chr4,1530,18
8437,chr4,1531,13
8438,chr4,1532,3958
8439,chr4,1533,1475
8440,chr4,1534,925
8441,chr4,1535,1451
8442,chr4,1536,42
8443,chr4,1537,1482
8444,chr4,1538,5122
8445,chr4,1539,14
8446,chr4,1540,56
8447,chr4,1541,35
8448,chr4,1542,1883
8449,chr4,1543,2072
8450,chr4,1544,313
8451,chr4,1545,5526
8452,chr4,1546,18
8453,chr4,1547,834
8454,chr4,1548,25
8455,chr4,1549,36
8456,chr4,1550,21
8457,chr4,1551,8
8458,chr4,1552,28
8459,chr4,1553,28
8460,chr4,1554,1065
8461,chr4,1555,18
8462,chr4,1556,19
8463,chr4,1557,21
8464,chr4,1558,11
8465,chr4,1559,5
8466,chr4,1560,13
8467,chr4,1561,85
8468,chr4,1562,630
8469,chr4,1563,4196
8470,chr4,1564,11
8471,chr4,1565,67
8472,chr4,1566,85
8473,chr4,1567,301
8474,chr4,1568,1603
8475,chr4,1569,274
8476,chr4,1570,18
8477,chr4,1571,8
8478,chr4,1572,13
8479,chr4,1573,9
8480,chr4,1574,89
8481,chr4,1575,23
8482,chr4,1576,2
8483,chr4,1577,61
8484,chr4,1578,26
8485,chr4,1579,11
8486,chr4,1580,25
8487,chr4,1581,41
8488,chr4,1582,4
8489,chr4,1583,101
8490,chr4,1584,22
8491,chr4,1585,62
8492,chr4,1586,25
8493,chr4,1587,13
8494,chr4,1588,35
8495,chr4,1589,13
8496,chr4,1590,8
8497,chr4,1591,626
8498,chr4,1592,903
8499,chr4,1593,95
8500,chr4,1594,25
8501,chr4,1595,1665
8502,chr4,1596,5249
8503,chr4,1597,37
8504,chr4,1598,214
8505,chr4,1599,574
8506,chr4,1600,80
8507,chr4,1601,79
8508,chr4,1602,1784
8509,chr4,1603,44
8510,chr4,1604,35
8511,chr4,1605,64
8512,chr4,1606,7
8513,chr4,1607,14
8514,chr4,1608,15
8515,chr4,1609,41
8516,chr4,1610,14
8517,chr4,1611,7
8518,chr4,1612,10
8519,chr4,1613,14
8520,chr4,1614,20
8521,chr4,1615,23
8522,chr4,1616,69
8523,chr4,1617,3
8524,chr4,1618,14
8525,chr4,1619,18
8526,chr4,1620,12
8527,chr4,1621,8
8528,chr4,1622,25
8529,chr4,1623,197
8530,chr4,1624,18
8531,chr4,1625,25
8532,chr4,1626,9
8533,chr4,1627,8
8534,chr4,1628,6
8535,chr4,1629,24
8536,chr4,1630,8
8537,chr4,1631,8
8538,chr4,1632,162
8539,chr4,1633,26
8540,chr4,1634,18
8541,chr4,1635,15
8542,chr4,1636,30
8543,chr4,1637,21
8544,chr4,1638,8
8545,chr4,1639,18
8546,chr4,1640,1080
8547,chr4,1641,132
8548,chr4,1642,23
8549,chr4,1643,31
8550,chr4,1644,1570
8551,chr4,1645,69
8552,chr4,1646,6
8553,chr4,1647,22
8554,chr4,1648,1166
8555,chr4,1649,26
8556,chr4,1650,37
8557,chr4,1651,23625
8558,chr4,1652,48
8559,chr4,1653,7
8560,chr4,1654,41
8561,chr4,1655,16
8562,chr4,1656,22
8563,chr4,1657,75
8564,chr4,1658,8620
8565,chr4,1659,2076
8566,chr4,1660,317
8567,chr4,1661,582
8568,chr4,1662,5950
8569,chr4,1663,537
8570,chr4,1664,633
8571,chr4,1665,18
8572,chr4,1666,9
8573,chr4,1667,51
8574,chr4,1668,19
8575,chr4,1669,5
8576,chr4,1670,19
8577,chr4,1671,9
8578,chr4,1672,16
8579,chr4,1673,16
8580,chr4,1674,13
8581,chr4,1675,37
8582,chr4,1676,18
8583,chr4,1677,16
8584,chr4,1678,15
8585,chr4,1679,240
8586,chr4,1680,17
8587,chr4,1681,11
8588,chr4,1682,16
8589,chr4,1683,8
8590,chr4,1684,35
8591,chr4,1685,24
8592,chr4,1686,32
8593,chr4,1687,22
8594,chr4,1688,47
8595,chr4,1689,35
8596,chr4,1690,22
8597,chr4,1691,594
8598,chr4,1692,247
8599,chr4,1693,98
8600,chr4,1694,13
8601,chr4,1695,13
8602,chr4,1696,31
8603,chr4,1697,31
8604,chr4,1698,460
8605,chr4,1699,1831
8606,chr4,1700,1038
8607,chr4,1701,82
8608,chr4,1702,36
8609,chr4,1703,452
8610,chr4,1704,860
8611,chr4,1705,629
8612,chr4,1706,2461
8613,chr4,1707,1989
8614,chr4,1708,26
8615,chr4,1709,15
8616,chr4,1710,9
8617,chr4,1711,17
8618,chr4,1712,16
8619,chr4,1713,22
8620,chr4,1714,38
8621,chr4,1715,931
